,customer_id_num,product_cat_num,review_score,predicted_score,binary_review_score,binary_predicted_score
0,154,4,4.0,3.984616799952917,1,1
1,342,38,5.0,4.987079651216603,1,1
2,506,10,4.0,3.9734747929863214,1,1
3,557,39,3.0,2.98469493685001,1,0
4,627,15,4.0,3.9802973014615595,1,1
5,627,15,4.0,3.9802973014615595,1,1
6,627,15,4.0,3.9802973014615595,1,1
7,627,15,4.0,3.9802973014615595,1,1
8,627,15,4.0,3.9802973014615595,1,1
9,627,15,4.0,3.9802973014615595,1,1
10,627,15,4.0,3.9802973014615595,1,1
11,627,15,4.0,3.9802973014615595,1,1
12,627,15,4.0,3.9802973014615595,1,1
13,647,15,3.0,2.9852230313339554,1,0
14,647,15,3.0,2.9852230313339554,1,0
15,647,15,3.0,2.9852230313339554,1,0
16,647,15,3.0,2.9852230313339554,1,0
17,666,0,5.0,4.976813127712292,1,1
18,666,0,5.0,4.976813127712292,1,1
19,666,0,5.0,4.976813127712292,1,1
20,666,0,5.0,4.976813127712292,1,1
21,695,9,2.0,1.9879032420964287,0,0
22,695,9,2.0,1.9879032420964287,0,0
23,695,9,2.0,1.9879032420964287,0,0
24,695,9,2.0,1.9879032420964287,0,0
25,695,9,2.0,1.9879032420964287,0,0
26,695,9,2.0,1.9879032420964287,0,0
27,695,9,2.0,1.9879032420964287,0,0
28,695,9,2.0,1.9879032420964287,0,0
29,695,9,2.0,1.9879032420964287,0,0
30,695,9,2.0,1.9879032420964287,0,0
31,695,9,2.0,1.9879032420964287,0,0
32,695,9,2.0,1.9879032420964287,0,0
33,695,9,2.0,1.9879032420964287,0,0
34,695,9,2.0,1.9879032420964287,0,0
35,695,9,2.0,1.9879032420964287,0,0
36,695,9,2.0,1.9879032420964287,0,0
37,695,9,2.0,1.9879032420964287,0,0
38,695,9,2.0,1.9879032420964287,0,0
39,695,9,2.0,1.9879032420964287,0,0
40,695,9,2.0,1.9879032420964287,0,0
41,695,9,2.0,1.9879032420964287,0,0
42,695,9,2.0,1.9879032420964287,0,0
43,695,9,2.0,1.9879032420964287,0,0
44,695,9,2.0,1.9879032420964287,0,0
45,695,9,2.0,1.9879032420964287,0,0
46,731,1,1.0,0.9909162631452176,0,0
47,785,1,1.0,0.9909162631452176,0,0
48,785,1,1.0,0.9909162631452176,0,0
49,785,1,1.0,0.9909162631452176,0,0
50,785,1,1.0,0.9909162631452176,0,0
51,898,0,1.0,0.9953625993222197,0,0
52,898,0,1.0,0.9953625993222197,0,0
53,898,0,1.0,0.9953625993222197,0,0
54,898,0,1.0,0.9953625993222197,0,0
55,913,9,1.0,0.9939516210482143,0,0
56,913,9,1.0,0.9939516210482143,0,0
57,913,9,1.0,0.9939516210482143,0,0
58,913,9,1.0,0.9939516210482143,0,0
59,936,54,1.0,0.9830157934359631,0,0
60,937,15,4.0,3.9802973014615595,1,1
61,965,1,5.0,4.954581371870312,1,1
62,968,2,2.0,1.9908313042185335,0,0
63,978,10,1.0,0.9933686982465804,0,0
64,9,6,4.0,3.9646034762762934,1,1
65,9,6,4.0,3.9646034762762934,1,1
66,9,6,4.0,3.9646034762762934,1,1
67,9,6,4.0,3.9646034762762934,1,1
68,74,1,4.0,3.9636650525808705,1,1
69,174,15,5.0,5.000798352037236,1,1
70,174,15,5.0,5.000798352037236,1,1
71,174,15,5.0,5.000798352037236,1,1
72,174,15,5.0,5.000798352037236,1,1
73,174,15,5.0,5.000798352037236,1,1
74,174,15,5.0,5.000798352037236,1,1
75,174,15,5.0,5.000798352037236,1,1
76,174,15,5.0,5.000798352037236,1,1
77,174,15,5.0,5.000798352037236,1,1
78,174,15,5.0,5.000798352037236,1,1
79,174,15,5.0,5.000798352037236,1,1
80,174,15,5.0,5.000798352037236,1,1
81,174,15,5.0,5.000798352037236,1,1
82,174,15,5.0,5.000798352037236,1,1
83,174,15,5.0,5.000798352037236,1,1
84,174,15,5.0,5.000798352037236,1,1
85,175,0,5.0,4.976813127712292,1,1
86,175,14,5.0,0.26414706466898585,1,0
87,219,18,5.0,4.976054820265118,1,1
88,219,18,5.0,4.976054820265118,1,1
89,219,18,5.0,4.976054820265118,1,1
90,219,18,5.0,4.976054820265118,1,1
91,311,2,4.0,3.981662608437067,1,1
92,343,14,5.0,4.9692495437173765,1,1
93,359,8,5.0,4.979863800800691,1,1
94,396,1,4.0,3.9636650525808705,1,1
95,477,30,5.0,4.966768822433096,1,1
96,477,30,5.0,4.966768822433096,1,1
97,477,30,5.0,4.966768822433096,1,1
98,477,30,5.0,4.966768822433096,1,1
99,479,18,1.0,0.9952109583325248,0,0
100,522,1,5.0,4.9356282705474275,1,1
101,549,14,2.0,1.9876998095599558,0,0
102,569,6,1.0,0.9911508690690733,0,0
103,569,6,1.0,0.9911508690690733,0,0
104,569,6,1.0,0.9911508690690733,0,0
105,569,6,1.0,0.9911508690690733,0,0
106,600,1,5.0,4.954581371870312,1,1
107,632,23,5.0,4.9795965744097686,1,1
108,660,5,2.0,1.982721646316723,0,0
109,676,13,1.0,0.9916892524955628,0,0
110,733,6,1.0,0.9911508690690733,0,0
111,733,6,1.0,0.9911508690690733,0,0
112,733,6,1.0,0.9911508690690733,0,0
113,733,6,1.0,0.9911508690690733,0,0
114,733,6,1.0,0.9911508690690733,0,0
115,733,6,1.0,0.9911508690690733,0,0
116,733,6,1.0,0.9911508690690733,0,0
117,733,6,1.0,0.9911508690690733,0,0
118,733,6,1.0,0.9911508690690733,0,0
119,733,6,1.0,0.9911508690690733,0,0
120,733,6,1.0,0.9911508690690733,0,0
121,733,6,1.0,0.9911508690690733,0,0
122,733,6,1.0,0.9911508690690733,0,0
123,733,6,1.0,0.9911508690690733,0,0
124,733,6,1.0,0.9911508690690733,0,0
125,733,6,1.0,0.9911508690690733,0,0
126,748,15,5.0,4.975371673192794,1,1
127,748,15,5.0,4.975371673192794,1,1
128,748,15,5.0,4.975371673192794,1,1
129,748,15,5.0,4.975371673192794,1,1
130,748,15,5.0,4.975371673192794,1,1
131,748,15,5.0,4.975371673192794,1,1
132,748,15,5.0,4.975371673192794,1,1
133,748,15,5.0,4.975371673192794,1,1
134,748,15,5.0,4.975371673192794,1,1
135,776,1,2.0,1.4863743924639752,0,0
136,803,18,4.0,3.9808438333300993,1,1
137,820,13,1.0,0.9916892524955628,0,0
138,837,14,5.0,4.9692495437173765,1,1
139,837,14,5.0,4.9692495437173765,1,1
140,837,14,5.0,4.9692495437173765,1,1
141,837,14,5.0,4.9692495437173765,1,1
142,846,1,1.0,0.9909162631452176,0,0
143,850,9,5.0,4.969758002505072,1,1
144,1191,24,5.0,4.9829368848947855,1,1
145,69,5,5.0,4.956804042552318,1,1
146,69,5,5.0,4.956804042552318,1,1
147,69,5,5.0,4.956804042552318,1,1
148,69,5,5.0,4.956804042552318,1,1
149,314,18,3.0,2.985632921606767,1,0
150,314,18,3.0,2.985632921606767,1,0
151,314,18,3.0,2.985632921606767,1,0
152,314,18,3.0,2.985632921606767,1,0
153,344,18,4.0,3.9808438333300993,1,1
154,531,5,5.0,4.956804042552318,1,1
155,551,5,2.0,1.982721646316723,0,0
156,551,5,2.0,1.982721646316723,0,0
157,551,5,2.0,1.982721646316723,0,0
158,551,5,2.0,1.982721646316723,0,0
159,553,5,5.0,4.956804042552318,1,1
160,559,1,1.0,0.9909162631452176,0,0
161,559,1,1.0,0.9909162631452176,0,0
162,559,1,1.0,0.9909162631452176,0,0
163,559,1,1.0,0.9909162631452176,0,0
164,592,6,5.0,4.955754327461891,1,1
165,607,5,3.0,2.9740824808583906,1,0
166,650,14,1.0,0.31663460123201304,0,0
167,703,1,4.0,3.9636650525808705,1,1
168,721,15,1.0,0.9950743253653899,0,0
169,739,9,1.0,0.9939516210482143,0,0
170,764,2,3.0,2.9862469711521418,1,0
171,778,6,4.0,3.9646034762762934,1,1
172,778,6,4.0,3.9646034762762934,1,1
173,778,6,4.0,3.9646034762762934,1,1
174,778,6,4.0,3.9646034762762934,1,1
175,819,5,5.0,4.956804042552318,1,1
176,819,5,5.0,4.956804042552318,1,1
177,819,5,5.0,4.956804042552318,1,1
178,819,5,5.0,4.956804042552318,1,1
179,851,15,5.0,4.975371673192794,1,1
180,852,2,1.0,0.9954156521092667,0,0
181,904,2,5.0,4.977078206836645,1,1
182,915,37,5.0,4.987635756101126,1,1
183,954,32,4.0,3.98522218114252,1,1
184,1179,57,3.0,2.970113830953885,1,0
185,1188,4,4.0,3.984616799952917,1,1
186,39,18,4.0,3.9808438333300993,1,1
187,125,10,5.0,4.966843542312899,1,1
188,151,6,1.0,0.9842215321734717,0,0
189,184,5,5.0,4.956804042552318,1,1
190,201,6,5.0,4.955754327461891,1,1
191,260,21,1.0,0.9913846150450667,0,0
192,275,6,1.0,0.9911508690690733,0,0
193,290,5,1.0,0.9913608231583615,0,0
194,290,5,1.0,0.9913608231583615,0,0
195,290,5,1.0,0.9913608231583615,0,0
196,290,5,1.0,0.9913608231583615,0,0
197,290,5,1.0,0.9913608231583615,0,0
198,290,5,1.0,0.9913608231583615,0,0
199,290,5,1.0,0.9913608231583615,0,0
200,290,5,1.0,0.9913608231583615,0,0
201,290,5,1.0,0.9913608231583615,0,0
202,290,5,1.0,0.9913608231583615,0,0
203,290,5,1.0,0.9913608231583615,0,0
204,290,5,1.0,0.9913608231583615,0,0
205,290,5,1.0,0.9913608231583615,0,0
206,290,5,1.0,0.9913608231583615,0,0
207,290,5,1.0,0.9913608231583615,0,0
208,290,5,1.0,0.9913608231583615,0,0
209,290,5,1.0,0.9913608231583615,0,0
210,290,5,1.0,0.9913608231583615,0,0
211,290,5,1.0,0.9913608231583615,0,0
212,290,5,1.0,0.9913608231583615,0,0
213,290,5,1.0,0.9913608231583615,0,0
214,290,5,1.0,0.9913608231583615,0,0
215,290,5,1.0,0.9913608231583615,0,0
216,290,5,1.0,0.9913608231583615,0,0
217,290,5,1.0,0.9913608231583615,0,0
218,351,6,3.0,2.9734526228693303,1,0
219,361,18,4.0,3.9808438333300993,1,1
220,361,18,4.0,3.9808438333300993,1,1
221,361,18,4.0,3.9808438333300993,1,1
222,361,18,4.0,3.9808438333300993,1,1
223,361,18,4.0,3.9808438333300993,1,1
224,361,18,4.0,3.9808438333300993,1,1
225,361,18,4.0,3.9808438333300993,1,1
226,361,18,4.0,3.9808438333300993,1,1
227,361,18,4.0,3.9808438333300993,1,1
228,361,18,4.0,3.9808438333300993,1,1
229,361,18,4.0,3.9808438333300993,1,1
230,361,18,4.0,3.9808438333300993,1,1
231,361,18,4.0,3.9808438333300993,1,1
232,361,18,4.0,3.9808438333300993,1,1
233,361,18,4.0,3.9808438333300993,1,1
234,361,18,4.0,3.9808438333300993,1,1
235,393,18,3.0,2.985632921606767,1,0
236,394,13,5.0,4.958446063504887,1,1
237,394,13,5.0,4.958446063504887,1,1
238,394,13,5.0,4.958446063504887,1,1
239,394,13,5.0,4.958446063504887,1,1
240,397,6,1.0,0.9911508690690733,0,0
241,397,6,1.0,0.9911508690690733,0,0
242,397,6,1.0,0.9911508690690733,0,0
243,397,6,1.0,0.9911508690690733,0,0
244,422,1,5.0,4.954581371870312,1,1
245,422,1,5.0,4.954581371870312,1,1
246,422,1,5.0,4.954581371870312,1,1
247,422,1,5.0,4.954581371870312,1,1
248,601,0,1.0,0.9953625993222197,0,0
249,646,5,4.0,3.965443292633446,1,1
250,646,5,4.0,3.965443292633446,1,1
251,646,5,4.0,3.965443292633446,1,1
252,646,5,4.0,3.965443292633446,1,1
253,694,15,1.0,0.9950743253653899,0,0
254,725,0,5.0,4.976813127712292,1,1
255,767,6,4.0,3.9646034762762934,1,1
256,767,6,4.0,3.9646034762762934,1,1
257,767,6,4.0,3.9646034762762934,1,1
258,767,6,4.0,3.9646034762762934,1,1
259,794,5,1.0,0.9913608231583615,0,0
260,802,1,5.0,4.954581371870312,1,1
261,802,1,5.0,4.954581371870312,1,1
262,802,1,5.0,4.954581371870312,1,1
263,802,1,5.0,4.954581371870312,1,1
264,813,0,1.0,0.9953625993222197,0,0
265,1181,2,5.0,4.977078206836645,1,1
266,57,13,1.0,0.9916892524955628,0,0
267,276,6,4.0,3.9646034762762934,1,1
268,287,13,4.0,3.9667570099822513,1,1
269,287,13,4.0,3.9667570099822513,1,1
270,287,13,4.0,3.9667570099822513,1,1
271,287,13,4.0,3.9667570099822513,1,1
272,335,1,5.0,4.954581371870312,1,1
273,335,1,5.0,4.954581371870312,1,1
274,335,1,5.0,4.954581371870312,1,1
275,335,1,5.0,4.954581371870312,1,1
276,363,5,3.0,2.9740824808583906,1,0
277,363,5,3.0,2.9740824808583906,1,0
278,363,5,3.0,2.9740824808583906,1,0
279,363,5,3.0,2.9740824808583906,1,0
280,545,5,5.0,4.956804042552318,1,1
281,545,5,5.0,4.956804042552318,1,1
282,545,5,5.0,4.956804042552318,1,1
283,545,5,5.0,4.956804042552318,1,1
284,545,5,5.0,4.956804042552318,1,1
285,545,5,5.0,4.956804042552318,1,1
286,545,5,5.0,4.956804042552318,1,1
287,545,5,5.0,4.956804042552318,1,1
288,545,5,5.0,4.956804042552318,1,1
289,729,43,3.0,2.9848132670470733,1,0
290,737,1,3.0,2.9727487849279504,1,0
291,746,36,4.0,3.983208790439177,1,1
292,792,0,1.0,0.9953625993222197,0,0
293,842,14,3.0,2.9815497534997877,1,0
294,842,14,3.0,2.9815497534997877,1,0
295,842,14,3.0,2.9815497534997877,1,0
296,842,14,3.0,2.9815497534997877,1,0
297,842,14,3.0,2.9815497534997877,1,0
298,842,14,3.0,2.9815497534997877,1,0
299,842,14,3.0,2.9815497534997877,1,0
300,842,14,3.0,2.9815497534997877,1,0
301,842,14,3.0,2.9815497534997877,1,0
302,842,14,3.0,2.9815497534997877,1,0
303,842,14,3.0,2.9815497534997877,1,0
304,842,14,3.0,2.9815497534997877,1,0
305,842,14,3.0,2.9815497534997877,1,0
306,842,14,3.0,2.9815497534997877,1,0
307,842,14,3.0,2.9815497534997877,1,0
308,842,14,3.0,2.9815497534997877,1,0
309,842,14,3.0,2.9815497534997877,1,0
310,842,14,3.0,2.9815497534997877,1,0
311,842,14,3.0,2.9815497534997877,1,0
312,842,14,3.0,2.9815497534997877,1,0
313,842,14,3.0,2.9815497534997877,1,0
314,842,14,3.0,2.9815497534997877,1,0
315,842,14,3.0,2.9815497534997877,1,0
316,842,14,3.0,2.9815497534997877,1,0
317,842,14,3.0,2.9815497534997877,1,0
318,848,36,4.0,3.983208790439177,1,1
319,861,1,3.0,2.9727487849279504,1,0
320,861,1,3.0,2.9727487849279504,1,0
321,861,1,3.0,2.9727487849279504,1,0
322,861,1,3.0,2.9727487849279504,1,0
323,861,1,3.0,2.9727487849279504,1,0
324,861,1,3.0,2.9727487849279504,1,0
325,861,1,3.0,2.9727487849279504,1,0
326,861,1,3.0,2.9727487849279504,1,0
327,861,1,3.0,2.9727487849279504,1,0
328,992,22,5.0,-2.0539858593130256,1,0
329,199,6,4.0,3.9646034762762934,1,1
330,199,6,4.0,3.9646034762762934,1,1
331,199,6,4.0,3.9646034762762934,1,1
332,199,6,4.0,3.9646034762762934,1,1
333,325,16,3.0,2.984431769941026,1,0
334,325,16,3.0,2.984431769941026,1,0
335,325,16,3.0,2.984431769941026,1,0
336,325,16,3.0,2.984431769941026,1,0
337,325,16,3.0,2.984431769941026,1,0
338,325,16,3.0,2.984431769941026,1,0
339,325,16,3.0,2.984431769941026,1,0
340,325,16,3.0,2.984431769941026,1,0
341,325,16,3.0,2.984431769941026,1,0
342,325,16,3.0,2.984431769941026,1,0
343,325,16,3.0,2.984431769941026,1,0
344,325,16,3.0,2.984431769941026,1,0
345,325,16,3.0,2.984431769941026,1,0
346,325,16,3.0,2.984431769941026,1,0
347,325,16,3.0,2.984431769941026,1,0
348,325,16,3.0,2.984431769941026,1,0
349,414,1,5.0,4.954581371870312,1,1
350,445,0,5.0,4.945671052534832,1,1
351,536,11,4.0,3.9805938298127295,1,1
352,552,13,1.0,0.9916892524955628,0,0
353,571,16,1.0,0.9948105687498991,0,0
354,584,7,5.0,4.970279000883679,1,1
355,598,1,1.0,0.9909162631452176,0,0
356,609,6,1.0,0.9911508690690733,0,0
357,618,1,5.0,4.954581371870312,1,1
358,618,1,5.0,4.954581371870312,1,1
359,618,1,5.0,4.954581371870312,1,1
360,618,1,5.0,4.954581371870312,1,1
361,629,0,4.0,3.981450397288879,1,1
362,657,18,3.0,2.985632921606767,1,0
363,657,18,3.0,2.985632921606767,1,0
364,657,18,3.0,2.985632921606767,1,0
365,657,18,3.0,2.985632921606767,1,0
366,774,15,5.0,4.975371673192794,1,1
367,793,10,5.0,4.966843542312899,1,1
368,847,6,5.0,4.955754327461891,1,1
369,888,43,5.0,4.974688995888503,1,1
370,888,43,5.0,4.974688995888503,1,1
371,888,43,5.0,4.974688995888503,1,1
372,888,43,5.0,4.974688995888503,1,1
373,888,43,5.0,4.974688995888503,1,1
374,888,43,5.0,4.974688995888503,1,1
375,888,43,5.0,4.974688995888503,1,1
376,888,43,5.0,4.974688995888503,1,1
377,888,43,5.0,4.974688995888503,1,1
378,979,4,3.0,2.988462487600997,1,0
379,979,4,3.0,2.988462487600997,1,0
380,979,4,3.0,2.988462487600997,1,0
381,979,4,3.0,2.988462487600997,1,0
382,979,4,3.0,2.988462487600997,1,0
383,979,4,3.0,2.988462487600997,1,0
384,979,4,3.0,2.988462487600997,1,0
385,979,4,3.0,2.988462487600997,1,0
386,979,4,3.0,2.988462487600997,1,0
387,109,5,5.0,4.956804042552318,1,1
388,109,5,5.0,4.956804042552318,1,1
389,109,5,5.0,4.956804042552318,1,1
390,109,5,5.0,4.956804042552318,1,1
391,109,5,5.0,4.956804042552318,1,1
392,109,5,5.0,4.956804042552318,1,1
393,109,5,5.0,4.956804042552318,1,1
394,109,5,5.0,4.956804042552318,1,1
395,109,5,5.0,4.956804042552318,1,1
396,109,5,5.0,4.956804042552318,1,1
397,109,5,5.0,4.956804042552318,1,1
398,109,5,5.0,4.956804042552318,1,1
399,109,5,5.0,4.956804042552318,1,1
400,109,5,5.0,4.956804042552318,1,1
401,109,5,5.0,4.956804042552318,1,1
402,109,5,5.0,4.956804042552318,1,1
403,109,5,5.0,4.956804042552318,1,1
404,109,5,5.0,4.956804042552318,1,1
405,109,5,5.0,4.956804042552318,1,1
406,109,5,5.0,4.956804042552318,1,1
407,109,5,5.0,4.956804042552318,1,1
408,109,5,5.0,4.956804042552318,1,1
409,109,5,5.0,4.956804042552318,1,1
410,109,5,5.0,4.956804042552318,1,1
411,109,5,5.0,4.956804042552318,1,1
412,109,5,5.0,4.956804042552318,1,1
413,109,5,5.0,4.956804042552318,1,1
414,109,5,5.0,4.956804042552318,1,1
415,109,5,5.0,4.956804042552318,1,1
416,109,5,5.0,4.956804042552318,1,1
417,109,5,5.0,4.956804042552318,1,1
418,109,5,5.0,4.956804042552318,1,1
419,109,5,5.0,4.956804042552318,1,1
420,109,5,5.0,4.956804042552318,1,1
421,109,5,5.0,4.956804042552318,1,1
422,109,5,5.0,4.956804042552318,1,1
423,109,5,5.0,4.956804042552318,1,1
424,109,5,5.0,4.956804042552318,1,1
425,109,5,5.0,4.956804042552318,1,1
426,109,5,5.0,4.956804042552318,1,1
427,109,5,5.0,4.956804042552318,1,1
428,109,5,5.0,4.956804042552318,1,1
429,109,5,5.0,4.956804042552318,1,1
430,109,5,5.0,4.956804042552318,1,1
431,109,5,5.0,4.956804042552318,1,1
432,109,5,5.0,4.956804042552318,1,1
433,109,5,5.0,4.956804042552318,1,1
434,109,5,5.0,4.956804042552318,1,1
435,109,5,5.0,4.956804042552318,1,1
436,109,5,5.0,4.956804042552318,1,1
437,109,5,5.0,4.956804042552318,1,1
438,109,5,5.0,4.956804042552318,1,1
439,109,5,5.0,4.956804042552318,1,1
440,109,5,5.0,4.956804042552318,1,1
441,109,5,5.0,4.956804042552318,1,1
442,109,5,5.0,4.956804042552318,1,1
443,109,5,5.0,4.956804042552318,1,1
444,109,5,5.0,4.956804042552318,1,1
445,109,5,5.0,4.956804042552318,1,1
446,109,5,5.0,4.956804042552318,1,1
447,109,5,5.0,4.956804042552318,1,1
448,109,5,5.0,4.956804042552318,1,1
449,109,5,5.0,4.956804042552318,1,1
450,109,5,5.0,4.956804042552318,1,1
451,235,31,5.0,4.7986728315570595,1,1
452,357,13,3.0,2.9750676410155723,1,0
453,481,23,5.0,4.9795965744097686,1,1
454,481,23,5.0,4.9795965744097686,1,1
455,481,23,5.0,4.9795965744097686,1,1
456,481,23,5.0,4.9795965744097686,1,1
457,481,23,5.0,4.9795965744097686,1,1
458,481,23,5.0,4.9795965744097686,1,1
459,481,23,5.0,4.9795965744097686,1,1
460,481,23,5.0,4.9795965744097686,1,1
461,481,23,5.0,4.9795965744097686,1,1
462,481,23,5.0,4.9795965744097686,1,1
463,481,23,5.0,4.9795965744097686,1,1
464,481,23,5.0,4.9795965744097686,1,1
465,481,23,5.0,4.9795965744097686,1,1
466,481,23,5.0,4.9795965744097686,1,1
467,481,23,5.0,4.9795965744097686,1,1
468,481,23,5.0,4.9795965744097686,1,1
469,481,23,5.0,4.9795965744097686,1,1
470,481,23,5.0,4.9795965744097686,1,1
471,481,23,5.0,4.9795965744097686,1,1
472,481,23,5.0,4.9795965744097686,1,1
473,481,23,5.0,4.9795965744097686,1,1
474,481,23,5.0,4.9795965744097686,1,1
475,481,23,5.0,4.9795965744097686,1,1
476,481,23,5.0,4.9795965744097686,1,1
477,481,23,5.0,4.9795965744097686,1,1
478,554,22,1.0,0.9828416967899518,0,0
479,564,16,5.0,4.974053086469983,1,1
480,599,1,2.0,1.9818325262904353,0,0
481,679,5,5.0,4.956804042552318,1,1
482,696,0,5.0,4.976813127712292,1,1
483,775,1,1.0,0.9909162631452176,0,0
484,775,1,1.0,0.9909162631452176,0,0
485,775,1,1.0,0.9909162631452176,0,0
486,775,1,1.0,0.9909162631452176,0,0
487,873,1,5.0,4.954581371870312,1,1
488,873,1,5.0,4.954581371870312,1,1
489,873,1,5.0,4.954581371870312,1,1
490,873,1,5.0,4.954581371870312,1,1
491,878,0,1.0,0.9953625993222197,0,0
